#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
9001771|2016-10-31T22:41:31.250000|42.7937|13.1072|10.5|BULLETIN-INGV||||ML|2.8|--|1 km E Norcia (PG)|earthquake
9002001|2016-10-31T22:45:26.540000|42.8458|13.0347|10.5|BULLETIN-INGV||||ML|2.6|--|4 km S Preci (PG)|earthquake
9002251|2016-10-31T22:49:28.530000|42.7137|13.2602|12.5|BULLETIN-INGV||||ML|2.5|--|2 km NE Accumoli (RI)|earthquake
9002431|2016-10-31T22:53:30.750000|42.8793|13.1612|8.7|BULLETIN-INGV||||ML|2.8|--|2 km SE Castelsantangelo sul Nera (MC)|earthquake
9003201|2016-10-31T23:07:17.080000|42.6745|13.2647|10.5|BULLETIN-INGV||||ML|2.5|--|3 km SE Accumoli (RI)|earthquake
9004051|2016-10-31T23:21:31.580000|42.8115|13.1922|11.2|BULLETIN-INGV||||ML|2.5|--|8 km E Norcia (PG)|earthquake
9004081|2016-10-31T23:21:47.900000|42.8008|13.0702|11.5|BULLETIN-INGV||||ML|2.5|--|2 km W Norcia (PG)|earthquake
9005171|2016-10-31T23:39:52.570000|42.7135|13.2773|12.6|BULLETIN-INGV||||ML|2.5|--|3 km NE Accumoli (RI)|earthquake
9005851|2016-10-31T23:50:26.860000|42.6952|13.2767|11.1|BULLETIN-INGV||||ML|2.5|--|2 km E Accumoli (RI)|earthquake
9006291|2016-10-31T23:55:53.750000|42.9497|13.192|8.6|BULLETIN-INGV||||ML|3.2|--|4 km E Ussita (MC)|earthquake
9006491|2016-10-31T23:59:48.090000|42.9967|13.1405|8.8|BULLETIN-INGV||||ML|2.5|--|5 km S Fiastra (MC)|earthquake
9006881|2016-11-01T00:06:36.730000|42.8038|13.1338|11.0|BULLETIN-INGV||||ML|2.6|--|3 km E Norcia (PG)|earthquake
9007071|2016-11-01T00:09:49.440000|42.9512|13.1903|8.6|BULLETIN-INGV||||ML|2.5|--|4 km E Ussita (MC)|earthquake
9007921|2016-11-01T00:26:00.310000|42.6743|12.6802|9.1|BULLETIN-INGV||||ML|2.7|--|8 km SW Spoleto (PG)|earthquake
9008051|2016-11-01T00:27:37.640000|42.809|13.1498|10.6|BULLETIN-INGV||||ML|2.6|--|5 km E Norcia (PG)|earthquake
9008091|2016-11-01T00:28:04.260000|42.9512|13.1942|8.4|BULLETIN-INGV||||ML|2.9|--|5 km E Ussita (MC)|earthquake
9008551|2016-11-01T00:36:36.290000|42.8592|13.0825|9.1|BULLETIN-INGV||||ML|3.1|--|4 km SE Preci (PG)|earthquake
9008731|2016-11-01T00:40:34.120000|42.9328|13.0538|9.3|BULLETIN-INGV||||ML|3.0|--|3 km W Visso (MC)|earthquake
9009671|2016-11-01T00:56:53.780000|42.8745|13.1897|7.1|BULLETIN-INGV||||ML|2.5|--|4 km SE Castelsantangelo sul Nera (MC)|earthquake
9009911|2016-11-01T01:00:14.090000|42.961|13.1528|8.8|BULLETIN-INGV||||ML|2.8|--|2 km NE Ussita (MC)|earthquake
9010771|2016-11-01T01:16:46.940000|42.9298|13.0582|9.4|BULLETIN-INGV||||ML|2.8|--|3 km W Visso (MC)|earthquake
9011421|2016-11-01T01:28:19.030000|42.7247|13.2152|9.7|BULLETIN-INGV||||ML|2.5|--|4 km NW Accumoli (RI)|earthquake
9012021|2016-11-01T01:37:38.400000|42.7482|13.1727|9.9|BULLETIN-INGV||||ML|2.5|--|8 km SE Norcia (PG)|earthquake
9013741|2016-11-01T02:06:32.540000|42.7352|13.2508|10.4|BULLETIN-INGV||||ML|3.0|--|4 km N Accumoli (RI)|earthquake
9014421|2016-11-01T02:17:43.580000|42.8803|13.213|7.1|BULLETIN-INGV||||ML|2.8|--|5 km E Castelsantangelo sul Nera (MC)|earthquake
9014481|2016-11-01T02:18:34.800000|42.7975|13.1828|9.2|BULLETIN-INGV||||ML|2.5|--|7 km E Norcia (PG)|earthquake
9015361|2016-11-01T02:34:44.760000|42.795|13.1812|8.7|BULLETIN-INGV||||ML|2.5|--|7 km E Norcia (PG)|earthquake
9015401|2016-11-01T02:35:48.560000|42.6558|13.2128|10.9|BULLETIN-INGV||||ML|3.2|--|5 km SW Accumoli (RI)|earthquake
9015891|2016-11-01T02:44:09.980000|42.7722|13.0393|10.1|BULLETIN-INGV||||ML|2.8|--|5 km W Norcia (PG)|earthquake
9016051|2016-11-01T02:46:32.280000|42.9117|13.2142|8.9|BULLETIN-INGV||||ML|2.5|--|5 km E Castelsantangelo sul Nera (MC)|earthquake
9016901|2016-11-01T03:00:21.750000|42.9875|13.1503|8.4|BULLETIN-INGV||||ML|2.9|--|5 km N Ussita (MC)|earthquake
9017841|2016-11-01T03:19:05.900000|42.902|13.2927|23.5|BULLETIN-INGV||||ML|3.8|--|3 km W Montemonaco (AP)|earthquake
9017931|2016-11-01T03:20:51.540000|42.9035|13.3135|25.0|BULLETIN-INGV||||ML|2.7|--|1 km W Montemonaco (AP)|earthquake
9018931|2016-11-01T03:39:39.670000|42.9073|13.1053|9.5|BULLETIN-INGV||||ML|2.5|--|3 km SE Visso (MC)|earthquake
9018981|2016-11-01T03:40:47.090000|42.8968|13.0878|9.1|BULLETIN-INGV||||ML|2.9|--|4 km S Visso (MC)|earthquake
9019021|2016-11-01T03:41:27.720000|42.902|13.3162|22.1|BULLETIN-INGV||||ML|2.8|--|1 km W Montemonaco (AP)|earthquake
9019041|2016-11-01T03:41:59.920000|42.9003|13.3345|24.1|BULLETIN-INGV||||ML|2.5|--|1 km E Montemonaco (AP)|earthquake
9019701|2016-11-01T03:53:23.540000|42.7105|13.1173|11.1|BULLETIN-INGV||||ML|2.7|--|8 km E Cascia (PG)|earthquake
9020731|2016-11-01T04:09:15.680000|42.5878|13.3377|17.2|BULLETIN-INGV||||ML|3.0|--|4 km NW Campotosto (AQ)|earthquake
9020851|2016-11-01T04:10:13.970000|42.7832|13.1062|11.1|BULLETIN-INGV||||ML|2.5|--|2 km SE Norcia (PG)|earthquake
9020951|2016-11-01T04:12:11.780000|43.0383|13.0862|7.4|BULLETIN-INGV||||ML|2.6|--|Fiordimonte (MC)|earthquake
9023311|2016-11-01T04:55:41.850000|42.7745|13.1382|5.7|BULLETIN-INGV||||ML|2.8|--|4 km SE Norcia (PG)|earthquake
9024291|2016-11-01T05:14:36.330000|43.022|13.0872|8.6|BULLETIN-INGV||||ML|2.5|--|2 km S Fiordimonte (MC)|earthquake
9025271|2016-11-01T05:30:37.860000|43.0308|13.1042|5.7|BULLETIN-INGV||||ML|2.6|--|1 km SE Fiordimonte (MC)|earthquake
9025701|2016-11-01T05:38:43.410000|42.7443|13.1202|9.9|BULLETIN-INGV||||ML|2.6|--|6 km SE Norcia (PG)|earthquake
9025871|2016-11-01T05:40:54.180000|42.7057|13.2195|10.1|BULLETIN-INGV||||ML|2.5|--|3 km W Accumoli (RI)|earthquake
9026031|2016-11-01T05:43:27.700000|43.0018|13.1502|7.0|BULLETIN-INGV||||ML|2.9|--|4 km SW Acquacanina (MC)|earthquake
9026601|2016-11-01T05:54:15.840000|42.7593|13.154|9.2|BULLETIN-INGV||||ML|2.6|--|6 km SE Norcia (PG)|earthquake
9027211|2016-11-01T06:05:52.890000|42.8593|13.2048|7.9|BULLETIN-INGV||||ML|2.7|--|6 km SE Castelsantangelo sul Nera (MC)|earthquake
9028891|2016-11-01T06:36:05.770000|43.0053|13.1343|6.9|BULLETIN-INGV||||ML|3.6|--|4 km SW Fiastra (MC)|earthquake
9028941|2016-11-01T06:36:56.170000|43.0083|13.1317|8.3|BULLETIN-INGV||||ML|2.8|--|4 km SW Fiastra (MC)|earthquake
9028971|2016-11-01T06:37:04.280000|42.7435|13.2462|11.0|BULLETIN-INGV||||ML|3.0|--|5 km N Accumoli (RI)|earthquake
9029311|2016-11-01T06:43:33.310000|43.0092|13.1362|7.7|BULLETIN-INGV||||ML|3.3|--|3 km SW Fiastra (MC)|earthquake
9032231|2016-11-01T07:32:50.800000|42.9008|13.0465|9.9|BULLETIN-INGV||||ML|2.8|--|2 km N Preci (PG)|earthquake
9033451|2016-11-01T07:56:39.390000|42.9842|13.1362|9.0|BULLETIN-INGV||||ML|2.9|--|4 km N Ussita (MC)|earthquake
9033461|2016-11-01T07:56:40.340000|42.9902|13.1345|8.3|BULLETIN-INGV||||Mw|4.8|--|5 km N Ussita (MC)|earthquake
9033511|2016-11-01T07:58:07.090000|42.7168|13.1893|10.5|BULLETIN-INGV||||ML|3.3|--|5 km W Accumoli (RI)|earthquake
9033571|2016-11-01T08:00:23.000000|43.0102|13.1427|9.1|BULLETIN-INGV||||ML|2.6|--|3 km SW Fiastra (MC)|earthquake
9033611|2016-11-01T08:01:26.630000|43.0072|13.1355|7.7|BULLETIN-INGV||||ML|3.3|--|4 km SW Fiastra (MC)|earthquake
9033721|2016-11-01T08:03:46.570000|42.9153|13.2192|7.6|BULLETIN-INGV||||ML|2.7|--|6 km E Castelsantangelo sul Nera (MC)|earthquake
9033741|2016-11-01T08:04:31.990000|42.9588|13.177|8.1|BULLETIN-INGV||||ML|2.8|--|3 km E Ussita (MC)|earthquake
9033771|2016-11-01T08:04:44.880000|42.8058|13.1123|10.6|BULLETIN-INGV||||ML|2.9|--|2 km NE Norcia (PG)|earthquake
9033901|2016-11-01T08:07:24.240000|42.9863|13.1507|7.7|BULLETIN-INGV||||ML|3.5|--|5 km N Ussita (MC)|earthquake
9035501|2016-11-01T08:34:37.410000|42.7712|13.1295|14.0|BULLETIN-INGV||||ML|2.5|--|4 km SE Norcia (PG)|earthquake
9035691|2016-11-01T08:38:21.430000|42.8743|13.2043|8.7|BULLETIN-INGV||||ML|2.7|--|5 km SE Castelsantangelo sul Nera (MC)|earthquake
9036251|2016-11-01T08:48:29.110000|42.813|13.0852|10.5|BULLETIN-INGV||||ML|2.8|--|2 km NW Norcia (PG)|earthquake
9037351|2016-11-01T09:07:43.200000|43.0282|13.132|6.5|BULLETIN-INGV||||ML|2.6|--|2 km W Fiastra (MC)|earthquake
9037501|2016-11-01T09:09:37.340000|42.7343|13.2028|8.7|BULLETIN-INGV||||ML|2.6|--|6 km NW Accumoli (RI)|earthquake
9038161|2016-11-01T09:20:07.390000|42.6822|13.1623|14.8|BULLETIN-INGV||||ML|2.5|--|7 km N Cittareale (RI)|earthquake
9038241|2016-11-01T09:22:11.000000|42.853|13.2207|9.7|BULLETIN-INGV||||ML|2.5|--|7 km SE Castelsantangelo sul Nera (MC)|earthquake
9039801|2016-11-01T09:51:44.190000|42.7915|13.1095|10.9|BULLETIN-INGV||||ML|2.6|--|1 km E Norcia (PG)|earthquake
9040301|2016-11-01T10:01:57.630000|42.8497|13.1268|10.5|BULLETIN-INGV||||ML|2.6|--|6 km SW Castelsantangelo sul Nera (MC)|earthquake
9041061|2016-11-01T10:16:03.000000|42.7033|13.2323|12.5|BULLETIN-INGV||||ML|2.7|--|2 km NW Accumoli (RI)|earthquake
9041911|2016-11-01T10:31:54.020000|42.7972|13.1418|11.0|BULLETIN-INGV||||ML|2.8|--|4 km E Norcia (PG)|earthquake
9042101|2016-11-01T10:34:23.080000|42.889|13.1313|11.2|BULLETIN-INGV||||ML|2.5|--|2 km W Castelsantangelo sul Nera (MC)|earthquake
9043841|2016-11-01T11:02:31.390000|42.8708|13.1238|10.1|BULLETIN-INGV||||ML|2.5|--|4 km SW Castelsantangelo sul Nera (MC)|earthquake
9044091|2016-11-01T11:06:10.630000|42.9433|13.2053|8.4|BULLETIN-INGV||||ML|2.5|--|5 km E Ussita (MC)|earthquake
9045661|2016-11-01T11:32:43.530000|42.7322|13.2028|10.3|BULLETIN-INGV||||ML|3.1|--|6 km NW Accumoli (RI)|earthquake
9045951|2016-11-01T11:38:02.370000|42.9617|13.1388|10.4|BULLETIN-INGV||||ML|2.6|--|2 km N Ussita (MC)|earthquake
9046071|2016-11-01T11:40:40.050000|42.8567|13.0417|10.7|BULLETIN-INGV||||ML|2.7|--|3 km S Preci (PG)|earthquake
9046101|2016-11-01T11:41:51.600000|42.6785|13.1485|11.7|BULLETIN-INGV||||ML|3.1|--|7 km N Cittareale (RI)|earthquake
9046851|2016-11-01T11:54:26.570000|42.8008|13.1842|9.9|BULLETIN-INGV||||ML|3.0|--|7 km E Norcia (PG)|earthquake
9047381|2016-11-01T12:04:34.810000|42.9212|13.1443|10.3|BULLETIN-INGV||||ML|2.6|--|3 km S Ussita (MC)|earthquake
9050151|2016-11-01T12:49:59.490000|42.8987|13.1922|9.2|BULLETIN-INGV||||ML|2.5|--|3 km E Castelsantangelo sul Nera (MC)|earthquake
9050411|2016-11-01T12:54:30.240000|42.7117|13.2095|9.8|BULLETIN-INGV||||ML|2.7|--|4 km W Accumoli (RI)|earthquake
9051461|2016-11-01T13:11:52.660000|42.9055|13.1578|7.9|BULLETIN-INGV||||ML|3.0|--|1 km N Castelsantangelo sul Nera (MC)|earthquake
9052671|2016-11-01T13:34:00.140000|42.8073|13.1328|10.9|BULLETIN-INGV||||ML|2.7|--|4 km E Norcia (PG)|earthquake
9054841|2016-11-01T14:08:43.540000|42.7688|13.1972|10.3|BULLETIN-INGV||||ML|2.5|--|8 km W Arquata del Tronto (AP)|earthquake
9054941|2016-11-01T14:10:53.500000|43.0762|13.0688|8.7|BULLETIN-INGV||||ML|3.1|--|2 km NW Pievebovigliana (MC)|earthquake
9057041|2016-11-01T14:45:16.580000|42.853|13.1447|10.8|BULLETIN-INGV||||ML|2.6|--|5 km S Castelsantangelo sul Nera (MC)|earthquake
9057621|2016-11-01T14:54:19.260000|42.9813|13.1343|8.5|BULLETIN-INGV||||ML|2.9|--|4 km N Ussita (MC)|earthquake
9058221|2016-11-01T15:03:31.280000|43.0557|13.0743|8.1|BULLETIN-INGV||||ML|2.6|--|1 km SW Pievebovigliana (MC)|earthquake
9058631|2016-11-01T15:09:34.080000|42.7732|13.2068|8.3|BULLETIN-INGV||||ML|2.6|--|7 km W Arquata del Tronto (AP)|earthquake
9058871|2016-11-01T15:13:43.460000|42.9048|13.1682|8.6|BULLETIN-INGV||||ML|3.6|--|2 km NE Castelsantangelo sul Nera (MC)|earthquake
9059821|2016-11-01T15:30:03.100000|42.7212|13.2058|7.3|BULLETIN-INGV||||ML|2.6|--|4 km NW Accumoli (RI)|earthquake
9060671|2016-11-01T15:46:01.800000|42.8232|13.2205|10.2|BULLETIN-INGV||||ML|2.5|--|8 km NW Arquata del Tronto (AP)|earthquake
9060661|2016-11-01T15:46:12.000000|42.8593|13.0428|9.7|BULLETIN-INGV||||ML|2.9|--|2 km S Preci (PG)|earthquake
9061591|2016-11-01T16:00:59.500000|42.7888|13.0992|11.0|BULLETIN-INGV||||ML|3.4|--|1 km SE Norcia (PG)|earthquake
9063111|2016-11-01T16:30:30.600000|42.9297|13.2008|7.6|BULLETIN-INGV||||ML|3.2|--|5 km E Ussita (MC)|earthquake
9063311|2016-11-01T16:33:50.570000|42.9182|13.1432|8.8|BULLETIN-INGV||||ML|2.5|--|3 km NW Castelsantangelo sul Nera (MC)|earthquake
9063331|2016-11-01T16:34:05.390000|42.795|12.9402|10.2|BULLETIN-INGV||||ML|2.8|--|3 km SE Cerreto di Spoleto (PG)|earthquake
9063591|2016-11-01T16:39:49.570000|42.7565|13.1162|9.1|BULLETIN-INGV||||ML|2.5|--|4 km SE Norcia (PG)|earthquake
9063831|2016-11-01T16:43:31.730000|42.7638|13.1562|12.3|BULLETIN-INGV||||ML|2.5|--|6 km SE Norcia (PG)|earthquake
9063871|2016-11-01T16:44:18.420000|42.7955|13.0593|10.8|BULLETIN-INGV||||ML|2.6|--|3 km W Norcia (PG)|earthquake
9064051|2016-11-01T16:48:23.120000|42.6407|13.1862|11.4|BULLETIN-INGV||||ML|2.7|--|3 km NE Cittareale (RI)|earthquake
9065071|2016-11-01T17:05:34.510000|42.8013|13.0982|10.3|BULLETIN-INGV||||ML|3.2|--|1 km NE Norcia (PG)|earthquake
9067271|2016-11-01T17:43:11.130000|42.642|13.3108|7.5|BULLETIN-INGV||||ML|2.6|--|2 km NE Amatrice (RI)|earthquake
9068091|2016-11-01T17:59:13.060000|42.804|13.1312|10.5|BULLETIN-INGV||||ML|3.5|--|3 km E Norcia (PG)|earthquake
9068291|2016-11-01T18:02:54.050000|42.8043|13.1283|10.8|BULLETIN-INGV||||ML|3.8|--|3 km E Norcia (PG)|earthquake
9068331|2016-11-01T18:03:07.660000|42.8003|13.1567|9.4|BULLETIN-INGV||||ML|4.0|--|5 km E Norcia (PG)|earthquake
9068441|2016-11-01T18:03:58.160000|42.7472|13.0848|11.1|BULLETIN-INGV||||ML|2.7|--|5 km S Norcia (PG)|earthquake
9068511|2016-11-01T18:06:22.280000|42.89|13.307|23.5|BULLETIN-INGV||||ML|3.1|--|2 km SW Montemonaco (AP)|earthquake
9068591|2016-11-01T18:07:11.890000|42.8943|13.3152|24.1|BULLETIN-INGV||||ML|2.5|--|1 km SW Montemonaco (AP)|earthquake
9069741|2016-11-01T18:28:25.980000|42.7932|13.1223|10.3|BULLETIN-INGV||||ML|2.7|--|2 km E Norcia (PG)|earthquake
9070811|2016-11-01T18:47:51.020000|42.7272|13.2168|10.0|BULLETIN-INGV||||ML|3.4|--|4 km NW Accumoli (RI)|earthquake
9071801|2016-11-01T19:03:20.530000|42.7968|13.04|10.1|BULLETIN-INGV||||ML|3.8|--|4 km W Norcia (PG)|earthquake
9073321|2016-11-01T19:29:07.000000|42.8193|13.1013|8.5|BULLETIN-INGV||||ML|2.5|--|3 km N Norcia (PG)|earthquake
9074971|2016-11-01T19:54:59.670000|42.8752|13.2027|9.0|BULLETIN-INGV||||ML|2.5|--|5 km SE Castelsantangelo sul Nera (MC)|earthquake
9077321|2016-11-01T20:38:20.850000|42.9223|13.2025|7.9|BULLETIN-INGV||||ML|3.2|--|5 km NE Castelsantangelo sul Nera (MC)|earthquake
9077791|2016-11-01T20:46:26.290000|43.0093|13.1348|8.6|BULLETIN-INGV||||ML|3.1|--|4 km SW Fiastra (MC)|earthquake
9078741|2016-11-01T21:04:43.940000|42.9348|13.1095|9.8|BULLETIN-INGV||||ML|2.5|--|2 km E Visso (MC)|earthquake
9082001|2016-11-01T22:02:18.190000|42.6483|13.3282|7.7|BULLETIN-INGV||||ML|2.8|--|4 km NE Amatrice (RI)|earthquake
9082061|2016-11-01T22:03:34.980000|42.7637|13.1658|11.4|BULLETIN-INGV||||ML|2.5|--|7 km E Norcia (PG)|earthquake
9084071|2016-11-01T22:37:17.040000|42.7162|13.1827|8.9|BULLETIN-INGV||||ML|2.8|--|6 km W Accumoli (RI)|earthquake
9085471|2016-11-01T23:01:07.570000|42.9208|13.1607|10.6|BULLETIN-INGV||||ML|2.6|--|3 km N Castelsantangelo sul Nera (MC)|earthquake
9085511|2016-11-01T23:01:26.150000|42.965|13.1792|9.2|BULLETIN-INGV||||ML|2.5|--|4 km NE Ussita (MC)|earthquake
9094431|2016-11-02T01:39:53.200000|43.0267|13.0838|7.8|BULLETIN-INGV||||ML|2.8|--|1 km SW Fiordimonte (MC)|earthquake
9095071|2016-11-02T01:51:08.560000|42.5358|13.2373|11.3|BULLETIN-INGV||||ML|2.5|--|1 km NW Montereale (AQ)|earthquake
9095511|2016-11-02T01:57:27.810000|42.7907|13.0462|9.8|BULLETIN-INGV||||ML|2.6|--|4 km W Norcia (PG)|earthquake
9096881|2016-11-02T02:19:43.390000|42.9087|13.196|8.0|BULLETIN-INGV||||ML|2.9|--|4 km E Castelsantangelo sul Nera (MC)|earthquake
9097791|2016-11-02T02:37:10.180000|42.7888|13.0457|10.0|BULLETIN-INGV||||ML|2.5|--|4 km W Norcia (PG)|earthquake
9100191|2016-11-02T03:22:40.560000|42.9542|13.1435|7.9|BULLETIN-INGV||||ML|2.5|--|1 km NE Ussita (MC)|earthquake
9100731|2016-11-02T03:32:15.470000|43.0732|13.0712|7.5|BULLETIN-INGV||||ML|2.8|--|2 km NW Pievebovigliana (MC)|earthquake
9105101|2016-11-02T04:44:21.940000|42.6128|13.2238|11.1|BULLETIN-INGV||||ML|2.5|--|5 km E Cittareale (RI)|earthquake
9106511|2016-11-02T05:07:57.790000|42.9953|13.1162|7.7|BULLETIN-INGV||||ML|2.5|--|5 km SE Fiordimonte (MC)|earthquake
9107791|2016-11-02T05:30:59.030000|42.9103|13.1367|9.2|BULLETIN-INGV||||ML|3.0|--|2 km NW Castelsantangelo sul Nera (MC)|earthquake
9108171|2016-11-02T05:38:00.970000|42.793|13.1182|10.6|BULLETIN-INGV||||ML|2.5|--|2 km E Norcia (PG)|earthquake
9108981|2016-11-02T05:52:36.220000|43.035|13.0518|8.5|BULLETIN-INGV||||ML|2.9|--|1 km S Pieve Torina (MC)|earthquake
9109041|2016-11-02T05:55:11.690000|42.6285|13.2202|11.1|BULLETIN-INGV||||ML|2.9|--|5 km E Cittareale (RI)|earthquake
9109761|2016-11-02T06:07:48.740000|42.7718|13.076|9.8|BULLETIN-INGV||||ML|3.3|--|3 km SW Norcia (PG)|earthquake
9109821|2016-11-02T06:08:48.080000|43.0333|13.0513|8.9|BULLETIN-INGV||||ML|3.5|--|1 km S Pieve Torina (MC)|earthquake
9110281|2016-11-02T06:17:58.580000|42.9593|13.1427|8.5|BULLETIN-INGV||||ML|2.5|--|2 km N Ussita (MC)|earthquake
9111551|2016-11-02T06:39:48.580000|42.8758|13.0757|9.8|BULLETIN-INGV||||ML|2.7|--|3 km E Preci (PG)|earthquake
9111591|2016-11-02T06:40:36.150000|42.7987|13.0358|10.0|BULLETIN-INGV||||ML|2.5|--|5 km W Norcia (PG)|earthquake
9111611|2016-11-02T06:41:13.020000|42.79|13.1668|9.4|BULLETIN-INGV||||ML|3.5|--|6 km E Norcia (PG)|earthquake
9113631|2016-11-02T07:18:27.210000|42.8793|13.1382|10.8|BULLETIN-INGV||||ML|2.5|--|2 km SW Castelsantangelo sul Nera (MC)|earthquake
9114661|2016-11-02T07:37:22.320000|42.7107|13.1862|8.3|BULLETIN-INGV||||ML|3.2|--|5 km W Accumoli (RI)|earthquake
9117331|2016-11-02T08:28:34.130000|42.7158|13.2367|10.9|BULLETIN-INGV||||ML|2.8|--|2 km NW Accumoli (RI)|earthquake
9117661|2016-11-02T08:35:51.440000|42.8913|13.1657|10.3|BULLETIN-INGV||||ML|2.9|--|1 km E Castelsantangelo sul Nera (MC)|earthquake
9117771|2016-11-02T08:38:35.350000|42.9243|13.2177|7.7|BULLETIN-INGV||||ML|2.6|--|6 km NE Castelsantangelo sul Nera (MC)|earthquake
9118561|2016-11-02T08:52:10.090000|42.7333|13.1227|11.1|BULLETIN-INGV||||ML|2.8|--|7 km SE Norcia (PG)|earthquake
9119071|2016-11-02T09:02:30.940000|42.8025|13.1382|9.3|BULLETIN-INGV||||ML|2.5|--|4 km E Norcia (PG)|earthquake
9119221|2016-11-02T09:05:52.250000|42.6997|13.2658|11.8|BULLETIN-INGV||||ML|2.6|--|1 km E Accumoli (RI)|earthquake
9120431|2016-11-02T09:27:43.580000|43.0055|13.1482|7.4|BULLETIN-INGV||||ML|3.1|--|4 km S Fiastra (MC)|earthquake
9121851|2016-11-02T09:59:58.030000|42.6458|13.0847|9.9|BULLETIN-INGV||||ML|2.5|--|7 km W Cittareale (RI)|earthquake
9121881|2016-11-02T10:00:21.640000|43.0053|13.1163|8.3|BULLETIN-INGV||||ML|2.5|--|4 km SE Fiordimonte (MC)|earthquake
9123361|2016-11-02T10:32:07.140000|42.945|13.1465|9.4|BULLETIN-INGV||||ML|2.7|--|1 km E Ussita (MC)|earthquake
9125371|2016-11-02T11:13:52.210000|42.776|13.2033|8.6|BULLETIN-INGV||||ML|3.3|--|8 km W Arquata del Tronto (AP)|earthquake
9125881|2016-11-02T11:24:28.310000|42.8962|13.1088|10.2|BULLETIN-INGV||||ML|2.5|--|4 km W Castelsantangelo sul Nera (MC)|earthquake
9128001|2016-11-02T12:05:15.030000|43.0337|13.1133|7.0|BULLETIN-INGV||||ML|3.1|--|2 km E Fiordimonte (MC)|earthquake
9128981|2016-11-02T12:26:15.870000|42.9272|13.1453|8.3|BULLETIN-INGV||||ML|2.5|--|2 km S Ussita (MC)|earthquake
9129131|2016-11-02T12:29:00.940000|42.8338|13.1643|10.2|BULLETIN-INGV||||ML|2.7|--|7 km S Castelsantangelo sul Nera (MC)|earthquake
9131321|2016-11-02T13:10:23.760000|42.8288|13.1668|9.7|BULLETIN-INGV||||ML|2.5|--|7 km NE Norcia (PG)|earthquake
9133261|2016-11-02T13:44:37.500000|42.79|13.1458|8.5|BULLETIN-INGV||||ML|2.7|--|4 km E Norcia (PG)|earthquake
9135211|2016-11-02T14:25:59.800000|42.8815|13.1545|9.9|BULLETIN-INGV||||ML|3.1|--|2 km S Castelsantangelo sul Nera (MC)|earthquake
9137781|2016-11-02T15:17:30.360000|42.7985|13.1522|9.4|BULLETIN-INGV||||ML|3.0|--|5 km E Norcia (PG)|earthquake
9139191|2016-11-02T15:46:34.750000|42.8115|13.1453|10.6|BULLETIN-INGV||||ML|2.5|--|5 km E Norcia (PG)|earthquake
9139511|2016-11-02T15:53:02.830000|43.0283|13.0542|8.5|BULLETIN-INGV||||ML|3.4|--|2 km S Pieve Torina (MC)|earthquake
9139731|2016-11-02T15:56:45.620000|42.9023|13.2057|8.7|BULLETIN-INGV||||ML|2.7|--|4 km E Castelsantangelo sul Nera (MC)|earthquake
9140441|2016-11-02T16:12:09.500000|42.7055|13.226|9.5|BULLETIN-INGV||||ML|2.9|--|2 km NW Accumoli (RI)|earthquake
9141311|2016-11-02T16:29:21.450000|42.8885|13.1915|7.9|BULLETIN-INGV||||ML|2.5|--|3 km E Castelsantangelo sul Nera (MC)|earthquake
9142791|2016-11-02T16:56:51.400000|42.8933|13.15|8.9|BULLETIN-INGV||||ML|2.9|--|Castelsantangelo sul Nera (MC)|earthquake
9144451|2016-11-02T17:24:40.340000|42.8048|13.1518|9.4|BULLETIN-INGV||||ML|2.6|--|5 km E Norcia (PG)|earthquake
9145101|2016-11-02T17:37:55.730000|42.7512|13.0882|9.7|BULLETIN-INGV||||ML|2.7|--|5 km S Norcia (PG)|earthquake
9145491|2016-11-02T17:45:37.030000|42.7998|13.1423|9.9|BULLETIN-INGV||||ML|3.1|--|4 km E Norcia (PG)|earthquake
9148261|2016-11-02T18:41:20.540000|43.0013|13.0957|8.3|BULLETIN-INGV||||ML|2.7|--|4 km S Fiordimonte (MC)|earthquake
9150601|2016-11-02T19:26:47.350000|42.9232|13.2053|7.9|BULLETIN-INGV||||ML|3.1|--|5 km NE Castelsantangelo sul Nera (MC)|earthquake
9150631|2016-11-02T19:27:41.250000|42.94|13.1475|8.5|BULLETIN-INGV||||ML|3.3|--|1 km SE Ussita (MC)|earthquake
9151161|2016-11-02T19:37:49.650000|42.8767|13.0605|8.2|BULLETIN-INGV||||Mw|3.7|--|2 km E Preci (PG)|earthquake
9154461|2016-11-02T20:36:11.100000|42.8918|13.1948|7.9|BULLETIN-INGV||||ML|2.9|--|3 km E Castelsantangelo sul Nera (MC)|earthquake
9155841|2016-11-02T21:02:43.400000|42.8248|13.0772|8.3|BULLETIN-INGV||||ML|2.6|--|4 km NW Norcia (PG)|earthquake
9158501|2016-11-02T21:57:33.890000|42.8792|13.184|7.3|BULLETIN-INGV||||ML|3.3|--|3 km SE Castelsantangelo sul Nera (MC)|earthquake
9158581|2016-11-02T21:58:24.030000|43.0125|13.1018|7.1|BULLETIN-INGV||||ML|2.6|--|3 km SE Fiordimonte (MC)|earthquake
9159401|2016-11-02T22:10:56.530000|43.0342|13.0547|8.2|BULLETIN-INGV||||ML|3.0|--|1 km S Pieve Torina (MC)|earthquake
